book_id,average_number_of_adjectives,total_number_of_proper_nouns,total_number_of_adjectives,average_verb_phrases,total_number_of_noun_phrases,average_words,total_number_of_prepositional_phrases,average_syllables,total_number_of_verb_phrases,total_number_of_conjunctions,average_word_length,count_number_unique_words,length_of_document,average_number_of_common_proper_nouns,total_number_of_common_and_proper_nouns,ratio_of_common_to_proper_nouns,average_number_of_proper_nouns,average_number_of_conjunctions,average_prepositional_phrases,average_noun_phrases,flesch_kincaid_score,flesch_kincaid_grade,1000
29139,0.616,58,77,0.232,62,13.432,20,1.2525312686,29,191,3.4675402025,455,7246,1.832,229,2.9482758621,0.464,1.528,0.16,0.496,87.2373746754,4.4283489696
28643,0.67,77,67,0.22,68,13.49,30,1.247590808,22,186,3.552260934,456,6023,2.75,275,2.5714285714,0.77,1.86,0.3,0.68,87.5964676427,4.3926715345
11936,1.6774193548,109,156,0.2903225806,72,22.7096774194,38,1.2348484848,27,308,3.681344697,458,9687,3.8602150538,359,2.2935779817,1.1720430108,3.311827957,0.4086021505,0.7741935484,79.3164956012,7.8379863148
28438,0.6086956522,95,70,0.1217391304,28,13.2173913043,11,1.325,14,170,3.7263157895,461,6904,2.7043478261,311,2.2736842105,0.8260869565,1.4782608696,0.0956521739,0.2434782609,81.3243478261,5.1997826087
30251,1.025,82,82,0.275,57,16.7125,22,1.4218399402,22,145,3.9917726253,462,6417,3.6,288,2.512195122,1.025,1.8125,0.275,0.7125,69.5841535621,7.7055862939
17282,0.95,162,57,0.1833333333,32,21.1333333333,10,1.2310725552,11,115,3.3643533123,463,5493,6.3333333333,380,1.3456790123,2.7,1.9166666667,0.1666666667,0.5333333333,81.2359284963,7.1786561514
23322,0.8686868687,285,86,0.2323232323,66,16.3434343434,13,1.2218788628,23,172,3.4870210136,463,7622,4.5454545455,450,0.5789473684,2.8787878788,1.7373737374,0.1313131313,0.6666666667,86.8754623491,5.2021099749
28645,1.0571428571,47,74,0.1428571429,24,17.2142857143,10,1.4340248963,10,153,4.1452282158,466,6103,3.2142857143,225,3.7872340426,0.6714285714,2.1857142857,0.1428571429,0.3428571429,68.0439937759,8.0450652045
28030,0.5698924731,60,53,0.8387096774,161,13.4301075269,57,1.3098478783,78,151,3.738991193,468,5667,2.5376344086,236,2.9333333333,0.6451612903,1.623655914,0.6129032258,1.7311827957,82.3903103558,5.1039468995
17135,1.1111111111,178,60,1,161,25.5740740741,72,1.320057929,54,202,3.7856625634,470,6549,7.0925925926,383,1.1516853933,3.2962962963,3.7407407407,1.3333333333,2.9814814815,69.2004140183,9.9605724515
