book_id,average_number_of_adjectives,total_number_of_proper_nouns,total_number_of_adjectives,average_verb_phrases,total_number_of_noun_phrases,average_words,total_number_of_prepositional_phrases,average_syllables,total_number_of_verb_phrases,total_number_of_conjunctions,average_word_length,count_number_unique_words,length_of_document,average_number_of_common_proper_nouns,total_number_of_common_and_proper_nouns,ratio_of_common_to_proper_nouns,average_number_of_proper_nouns,average_number_of_conjunctions,average_prepositional_phrases,average_noun_phrases
19867,0.6439393939393939,1712,1020,0.008207070707070708,41.0,16.757575757575758,11.0,1.3025542495479205,13.0,3329,3.6585292344786016,3303,117287,3.4362373737373737,5443,2.179322429906542,1.0808080808080809,2.101641414141414,0.006944444444444444,0.025883838383838384
19502,0.7326661901358112,4527,4100,0.03377412437455325,483.0,15.886526090064331,196.0,1.2879832622805143,189.0,10250,3.6113429545224465,6237,392639,2.85096497498213,15954,2.524188204108681,0.8089706933523946,1.8316654753395283,0.035025017869907075,0.08631165117941386
22265,0.5982456140350877,4524,3410,0.0003508771929824561,26.0,14.627719298245614,5.0,1.2582575739403679,2.0,9804,3.5726930365324185,5548,363103,2.6892982456140353,15329,2.3883731211317416,0.7936842105263158,1.72,0.0008771929824561404,0.004561403508771929
10904,0.5594785442694188,1246,1030,0.008147745790331342,65.0,13.046713742531233,28.0,1.285732128731421,15.0,2596,3.576127232607519,2745,104055,2.298207495926127,4231,2.395666131621188,0.6768060836501901,1.4101032047800108,0.015209125475285171,0.03530689842476915
19402,0.5764940902280673,4586,3463,0.000166472448809722,24.0,14.13750624271683,4.0,1.282994206584711,1.0,10866,3.637028401865197,6062,376005,2.5047444647910773,15046,2.2808547754034016,0.763442650241385,1.808889628766439,0.000665889795238888,0.003995338771433328
20259,1.313809016684416,3015,3701,0.026624068157614485,275.0,22.588924387646433,94.0,1.3199283390693508,75.0,8892,3.788725975515849,6199,294819,4.696485623003195,13230,3.388059701492537,1.0702875399361023,3.1565495207667733,0.03336883209087682,0.09762158324458645
25473,1.09805924412666,3063,3225,0.033367381681988426,282.0,19.606060606060606,77.0,1.2992549884514526,98.0,7609,3.74087838424535,5365,263589,3.9690160027238677,11657,2.8057460006529547,1.0429009193054137,2.5907388491658154,0.026217228464419477,0.09601634320735444
20736,0.8509662626924337,3249,2598,0.028169014084507043,246.0,16.718637405830332,84.0,1.2861173151522276,86.0,6086,3.65849692410172,3966,228230,3.0301342941369147,9251,1.8473376423514927,1.064199148378644,1.993449066491975,0.027513920733704553,0.08057648214870619
24248,0.8279946164199192,4330,3076,0.026110363391655452,269.0,17.47913862718708,104.0,1.348964348964349,97.0,7632,3.825995225995226,5226,299627,3.453835800807537,12831,1.9632794457274827,1.1655450874831763,2.0543741588156124,0.027994616419919245,0.07240915208613728
5263,1.113534094842506,2920,3217,0.033229491173416406,264.0,18.883696780893043,111.0,1.3239299789203556,96.0,6377,3.7890385849143065,5561,249976,3.787123572170301,10941,2.746917808219178,1.010730356524749,2.207338179300796,0.03842159916926272,0.09138110072689512
25626,0.9589163441500447,3768,3221,0.03334325692170289,283.0,17.947305745757667,78.0,1.3306129219540517,112.0,6852,3.747864311188521,5606,274337,3.53140815718964,11862,2.1480891719745223,1.1217624292944328,2.0398928252456088,0.02322119678475737,0.08425126525751712
25801,1.1802696948190206,4036,3326,0.013839602555003548,202.0,18.126330731014903,71.0,1.3957126076742365,39.0,6889,4.0177760375880975,4722,252078,4.112845990063875,11590,1.871655104063429,1.43222143364088,2.444641589779986,0.025195173882185947,0.0716820440028389
17988,0.895433666576601,5232,3314,0.009456903539583896,136.0,17.658740880843016,35.0,1.361900390176727,35.0,7813,3.884890214979726,5749,308201,3.7703323426101054,13954,1.6670489296636086,1.4136719805457985,2.1110510672791136,0.009456903539583896,0.03674682518238314
20474,0.8164383561643835,4984,2980,0.06684931506849315,591.0,16.515890410958903,178.0,1.3507456496856494,244.0,6899,3.8157689564222084,5346,279815,3.472876712328767,12676,1.543338683788122,1.3654794520547946,1.89013698630137,0.04876712328767123,0.1619178082191781
20471,1.0585275423728813,4643,3997,0.00026483050847457627,10.0,16.939088983050848,4.0,1.3597135799380882,1.0,7442,3.8618711109721398,6306,302357,3.4557733050847457,13049,1.810467370234762,1.2296080508474576,1.9708686440677967,0.001059322033898305,0.0026483050847457626
20405,0.5985469885165221,4625,2554,0.014764471525662059,212.0,15.156315912819311,47.0,1.327730702622464,63.0,7394,3.756958189015339,5140,295557,3.129364893367706,13353,1.887135135135135,1.0838996953363018,1.7328333723927818,0.011014764471525662,0.04968361846730724
20341,0.6629582806573957,4058,2622,0.03413400758533502,385.0,15.581036662452592,114.0,1.3119289875533486,135.0,7370,3.717443162455577,5231,278032,3.331479140328698,13176,2.246919664859537,1.0260429835651075,1.86346396965866,0.02882427307206068,0.09734513274336283
5404,0.6578171091445427,3415,2230,0.02448377581120944,225.0,15.90117994100295,73.0,1.3133846581949726,83.0,6282,3.7177812818847973,4660,243721,3.24070796460177,10986,2.2169838945827234,1.0073746312684366,1.8530973451327433,0.021533923303834808,0.06637168141592921
20342,0.8760619690154923,5914,3506,0.0004997501249375312,16.0,16.788105947026487,4.0,1.3377042836305182,2.0,7735,3.7811299973208703,5829,312087,3.575712143928036,14310,1.4196821102468717,1.4777611194402798,1.932783608195902,0.0009995002498750624,0.00399800099950025
6858,0.7043861925772126,3934,2714,0.042564235660524266,413.0,15.25149234362834,129.0,1.3377748281260635,164.0,6023,3.738036893336056,4827,264485,2.8416818063846354,10949,1.7831723436705642,1.0210225798079418,1.5631975084349856,0.03348040487931482,0.10718920321827148
20473,0.8279211767971135,5028,2983,0.09186788787121843,793.0,16.82014987510408,233.0,1.3509067207893999,331.0,6757,3.7923040113525732,5509,279186,3.4646128226477937,12483,1.4826968973747017,1.395503746877602,1.8753816264224257,0.06466833194560088,0.22009436580627256
12735,0.6465753424657534,4911,2832,0.02511415525114155,254.0,14.965981735159817,82.0,1.291040563835792,110.0,7400,3.6533386218364328,5183,288664,3.032648401826484,13283,1.7047444512319283,1.1212328767123287,1.6894977168949772,0.01872146118721461,0.05799086757990868
20789,0.5783500654735924,5343,2650,0.006765604539502401,118.0,14.599083369707552,27.0,1.2549444635462605,31.0,7305,3.510232759780545,4850,286890,2.8989524225229157,13283,1.486056522552873,1.1660846791793977,1.594281972937582,0.005892623308598865,0.0257529463116543
24826,1.0053658536585366,3636,4122,0.013658536585365854,149.0,16.98951219512195,37.0,1.262112924759895,56.0,8308,3.5350072498097824,6139,305752,3.1002439024390243,12711,2.495874587458746,0.8868292682926829,2.026341463414634,0.009024390243902438,0.036341463414634144
5259,0.8818124207858048,2644,2783,0.023130544993662863,162.0,16.65747782002535,33.0,1.2785185748796866,73.0,6220,3.5777710144376176,5056,228876,2.963878326996198,9354,2.537821482602118,0.8377693282636248,1.97084917617237,0.010456273764258554,0.051330798479087454
16473,1.2226987792807653,3050,3706,0.018145826459914218,121.0,19.59122401847575,30.0,1.2811168555598593,55.0,7362,3.6141863559050873,6106,262340,3.7624546354338504,11404,2.739016393442623,1.0062685582316067,2.4289013526888814,0.009897723523589575,0.03992081821181128
14879,0.9656538969616909,1930,2193,0.02774108322324967,167.0,21.520035226772347,60.0,1.2356359469634965,63.0,6533,3.488234571943035,3551,209656,3.575077058564509,8119,3.2067357512953367,0.849845882870982,2.876706296785557,0.026420079260237782,0.07353588727432848
12943,0.7487520798668885,2117,1800,0.03286189683860233,211.0,18.975457570715474,70.0,1.2499725979349803,79.0,5536,3.4774974242058883,3326,195381,3.163477537437604,7605,2.5923476617855457,0.8806156405990017,2.302828618968386,0.029118136439267885,0.08777038269550749
20320,0.8577967653341471,5947,5622,0.00411962160512664,72.0,16.370155630149526,17.0,1.337953210923665,27.0,12232,3.7084071208873146,8191,484095,3.1528837351235888,20664,2.474693122582815,0.9073848031736345,1.8663411657003357,0.0025938358254501068,0.01098565761367104
6121,1.4403100775193798,2483,2787,0.056847545219638244,295.0,25.42325581395349,133.0,1.336016587388706,110.0,6700,3.86408911655893,4972,232864,5.060981912144703,9793,2.9440193314538865,1.2832041343669252,3.462532299741602,0.06873385012919897,0.1524547803617571
4945,0.921595917420552,4599,3973,0.024356297842727904,239.0,16.937137555091628,85.0,1.335310069025967,105.0,8430,3.7792949490522627,7067,332354,3.435165854790072,14809,2.220047836486193,1.0668058455114822,1.955462769659012,0.019717003015541638,0.0554395731848759
19015,0.767804300651016,4583,3892,0.0072992700729927005,98.0,14.180311698559875,31.0,1.344810795770729,37.0,7433,3.770130773511408,5563,329069,2.5476425330439927,12914,1.8178049312677285,0.9041231012033931,1.4663641743933715,0.0061156046557506415,0.01933320181495364
22902,0.7054840893703453,1363,1042,0.027758970886932972,100.0,18.509140148950575,42.0,1.2491769697856463,41.0,3713,3.510315312019899,2568,117861,3.3148273527420447,4896,2.592076302274395,0.922816519972918,2.5138794854434665,0.02843601895734597,0.06770480704129993
9407,0.929945054945055,987,1354,0.09271978021978022,359.0,16.040521978021978,153.0,1.2840505245129523,135.0,2513,3.6572896596017985,2957,104260,2.963598901098901,4315,3.3718338399189465,0.6778846153846154,1.7259615384615385,0.10508241758241758,0.24656593406593408
21248,1.3012082853855005,4548,4523,0.005466052934407365,154.0,22.58199079401611,27.0,1.3295878718389706,19.0,10878,3.8127141856169184,7209,369944,4.554660529344074,15832,2.481090589270009,1.3084004602991945,3.1294591484464904,0.0077675489067894135,0.04430379746835443
15867,1.3483833381881736,3068,4629,0.001747742499271774,37.0,22.55053888727061,7.0,1.3288596672522477,6.0,10896,3.838172987496125,7267,365015,4.240897174482959,14559,3.7454367666232073,0.8936789979609671,3.1739003786775415,0.00203903291581707,0.01077774541217594
15122,1.1191588785046729,4939,3832,0.0005841121495327102,47.0,20.18341121495327,5.0,1.3019187358916477,2.0,9072,3.754558083000521,6420,319516,4.387558411214953,15023,2.041708847944928,1.442464953271028,2.649532710280374,0.0014602803738317756,0.013726635514018691
17094,1.2529510961214165,885,743,0.1281618887015177,275.0,22.283305227655987,100.0,1.32367186317542,76.0,1828,3.809293173906463,2363,63449,4.853288364249578,2878,2.2519774011299436,1.4924114671163575,3.082630691399663,0.16863406408094436,0.463743676222597
12317,1.1751201281366792,1561,2201,0.02616123865456487,147.0,20.52162306460224,53.0,1.2875614642141686,49.0,4981,3.6996123526810103,4181,173714,3.806193272824346,7129,3.566944266495836,0.8334223171382809,2.6593699946609717,0.02829684997330486,0.0784837159636946
20722,0.9447738438082331,4247,5577,0.0032187023547348807,96.0,15.400643740470947,32.0,1.2934220657793423,19.0,11229,3.7032229677703223,6820,412840,2.7697780789429105,16350,2.8497763126913114,0.7194646789767914,1.9022530916483145,0.005420972386921904,0.01626291716076571
24711,0.917743830787309,2201,1562,0.01410105757931845,73.0,18.815511163337252,21.0,1.2033787159630278,24.0,3112,3.34617786660005,2844,131908,3.3401880141010576,5685,1.582916855974557,1.2931844888366628,1.828437132784959,0.012338425381903642,0.04289071680376028
16390,0.8426829268292683,1710,1382,0.032926829268292684,118.0,17.177439024390242,25.0,1.2441517872989953,54.0,2814,3.4239466117638706,3066,117230,3.1731707317073172,5204,2.0432748538011696,1.0426829268292683,1.7158536585365853,0.01524390243902439,0.07195121951219512
17530,1.1573281810654155,4779,4193,0.012144631520839083,136.0,16.940656914159536,43.0,1.3293306830031282,44.0,7545,3.9012969238790407,6325,295406,3.9928236268285953,14466,2.026993094789705,1.3190725917747723,2.0825282914711565,0.01186861716809274,0.03753795197350262
18035,0.7788598092919456,5925,3839,0.030229255427064314,358.0,15.884763643741124,106.0,1.2730790844998467,149.0,8551,3.525160927761316,6096,335441,3.008318117265165,14828,1.5026160337552743,1.202069385270846,1.7348346520592413,0.021505376344086023,0.07263136538851694
8887,0.8715070456173871,4448,3649,0.03869118700740387,353.0,16.68569381418677,122.0,1.2607961295678685,162.0,7901,3.5165967679601504,5108,297592,2.9734893718652975,12450,1.7990107913669064,1.0623358012897062,1.8870312873178887,0.029137807499402913,0.08430857415810843
5271,1.1468868249054007,3035,3334,0.06639146886824905,477.0,21.092535259717923,162.0,1.2894513666905865,193.0,7660,3.643730836975667,4690,271577,3.678018575851393,10692,2.5228995057660626,1.0440316477468181,2.6350189198486413,0.05572755417956656,0.16408668730650156
22532,0.9855172413793103,3380,2858,0.015517241379310345,140.0,17.59,48.0,1.3310462449275646,45.0,6378,3.803022877418596,5243,236484,3.674137931034483,10655,2.1523668639053253,1.1655172413793105,2.199310344827586,0.016551724137931035,0.04827586206896552
21876,1.052649809490821,3275,3039,0.04191201939729823,309.0,19.31659161759612,119.0,1.372316961643983,121.0,6564,3.852152706797927,5523,258805,3.8853481122272253,11217,2.4250381679389315,1.1343955663318324,2.27364045722203,0.04121925874610322,0.10703152060962938
22225,0.9398663697104677,3552,3376,0.0041759465478841875,39.0,17.975501113585747,9.0,1.3031842398711435,15.0,6848,3.6023107421633007,5662,282182,3.4081291759465477,12242,2.446509009009009,0.9888641425389755,1.9064587973273943,0.0025055679287305124,0.010857461024498886
24578,1.0211151435169912,3733,3095,0.009897723523589575,99.0,19.54701418673705,37.0,1.3928975306766587,30.0,7237,3.857663679173629,5645,276407,3.9422632794457275,11949,2.2009107956067506,1.231606730451996,2.387660838007258,0.012207192345760474,0.0326624876278456
13577,0.5869469995619798,3795,2680,0.0024091108190976785,50.0,14.338589575120455,17.0,1.3009469986253246,11.0,7454,3.7312815029784634,4678,296417,2.770696452036794,12651,2.333596837944664,0.831143232588699,1.6325010950503722,0.0037231712658782304,0.010950503723171266
17099,0.6421152030217187,3414,2720,0.03493862134088763,332.0,14.824362606232295,103.0,1.2950187910057966,148.0,7135,3.7156506783871586,4701,283469,2.7516525023607175,11656,2.4141769185705915,0.8059490084985835,1.6843720491029273,0.024315391879131256,0.07837582625118036
17865,0.6065398589442188,3885,2838,0.0023509296858303056,52.0,14.022226971575122,20.0,1.3140984606005182,11.0,7233,3.754473403444597,4977,300585,2.7005770463774312,12636,2.2525096525096524,0.8303056208591579,1.545843128873691,0.004274417610600555,0.011113485787561444
14889,0.673398479913138,5532,3101,0.0023887079261672097,49.0,14.6099891422367,17.0,1.3318866213826008,11.0,7665,3.834628933248116,5463,313314,3.14614549402823,14488,1.618944323933478,1.2013029315960913,1.6644951140065147,0.003691639522258415,0.010640608034744842
23569,0.73568281938326,691,334,0.09030837004405286,147.0,18.220264317180618,42.0,1.2356141199226305,41.0,911,3.481262088974855,1324,35451,3.746696035242291,1701,1.4616497829232995,1.5220264317180616,2.0066079295154187,0.09251101321585903,0.3237885462555066
17145,1.0644007155635062,1304,595,0.026833631484794274,58.0,21.474060822898032,20.0,1.3647950683105632,15.0,1456,3.8872875708097303,2031,57256,5.499105545617174,3074,1.357361963190184,2.332737030411449,2.604651162790698,0.03577817531305903,0.1037567084078712
20877,1.3545114789108381,5055,2537,0.02189001601708489,153.0,19.979177789642286,43.0,1.3169343416798054,41.0,4706,3.858795863285321,2821,178193,4.92738921516284,9229,0.8257171117705242,2.6988788040576615,2.5125467164975976,0.022957821676454885,0.08168713294180459
21286,1.0592930444697835,2851,1858,0.009122006841505131,93.0,18.011402508551882,26.0,1.2497784249177006,16.0,4051,3.6245568498354013,2335,143961,3.4401368301026225,6034,1.1164503682918274,1.6254275940706955,2.3095781071835804,0.014823261117445839,0.053021664766248575
17250,1.0934725848563969,3186,2094,0.02193211488250653,143.0,19.14986945169713,35.0,1.297147687609075,42.0,4967,3.7745691535776613,3004,171110,3.875718015665796,7422,1.329566854990584,1.6637075718015666,2.593733681462141,0.018276762402088774,0.07467362924281984
14958,1.0858966918165989,3290,1871,0.006964596633778294,119.0,18.83517121300058,15.0,1.2617323514004868,12.0,4096,3.6236711552090717,2145,145025,3.741729541497388,6447,0.9595744680851064,1.909460243760882,2.3772489843296576,0.008705745792222866,0.06906558328496808
2557,1.0087260034904013,3531,1156,0.04101221640488656,110.0,17.49389179755672,40.0,1.260075818036712,47.0,2428,3.7096967278531525,1435,91543,4.654450261780105,5334,0.5106202209005948,3.081151832460733,2.118673647469459,0.034904013961605584,0.09598603839441536
21980,1.0944604546910022,2893,3418,0.01504963176432917,174.0,20.664425232148574,52.0,1.3062059347640815,47.0,8599,3.7406988455876657,5928,295863,3.9426833173230866,12313,3.2561354994815073,0.9263528658341339,2.7534422030099264,0.01665065642010887,0.05571565802113353
4914,0.5523637186156978,3480,2442,0.002261931689662972,24.0,14.101786926034833,11.0,1.2657833953548057,10.0,6679,3.4266007955857822,4391,259358,2.3770640126668177,10509,2.0198275862068966,0.7871522280027143,1.510744175525899,0.0024881248586292692,0.0054286360551911335
2789,0.6852187419104323,3614,2647,0.04530157908361377,359.0,14.93528345845198,117.0,1.3028338677528382,175.0,6021,3.6105901724586187,4737,253220,2.7957545948744498,10800,1.9883785279468733,0.9355423246181724,1.5586331866425058,0.030287341444473207,0.09293295366295626
